data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
1522886400000000000,1522886400000000000,1522886400000000000,ON,DIVIDENDO,30.1,0.033301058,TOTS3,,,TOTS
1492646400000000000,1492646400000000000,1492646400000000000,ON,DIVIDENDO,28.03,0.045149702,TOTS3,,,TOTS
1618876800000000000,1618876800000000000,1618876800000000000,ON,DIVIDENDO,31.09,0.08976,TOTS3,1621468800000000000,BRTOTSACNOR8,TOTS
1532476800000000000,1533081600000000000,1533081600000000000,ON,DIVIDENDO,29.75,0.11,TOTS3,,,TOTS
1587945600000000000,1587945600000000000,1587945600000000000,ON,DIVIDENDO,58.44,0.13014413,TOTS3,,,TOTS
1332288000000000000,1332288000000000000,1332288000000000000,ON,DIVIDENDO,33.02,0.40453,TOTS3,,,TOTS
1458000000000000000,1461628800000000000,1461628800000000000,ON,DIVIDENDO,28.7,0.407365448,TOTS3,,,TOTS
1362441600000000000,1362441600000000000,1362441600000000000,ON,DIVIDENDO,43.67,0.481349,TOTS3,,,TOTS
1237852800000000000,1237939200000000000,1237939200000000000,ON,DIVIDENDO,41.14,0.53001,TOTS3,,,TOTS
1394755200000000000,1394755200000000000,1394755200000000000,ON,DIVIDENDO,32.12,0.710267106,TOTS3,,,TOTS
1422230400000000000,1424995200000000000,1424995200000000000,ON,DIVIDENDO,34.31,0.767518916,TOTS3,,,TOTS
1269388800000000000,1269388800000000000,1269388800000000000,ON,DIVIDENDO,110.5,1.5921,TOTS3,,,TOTS
1299715200000000000,1299715200000000000,1299715200000000000,ON,DIVIDENDO,166.5,1.9106,TOTS3,,,TOTS
1596412800000000000,1597017600000000000,1597017600000000000,ON,JRS CAP PROPRIO,26.65,0.07,TOTS3,,,TOTS
1545350400000000000,1545955200000000000,1545955200000000000,ON,JRS CAP PROPRIO,27.15,0.08,TOTS3,,,TOTS
1532476800000000000,1533081600000000000,1533081600000000000,ON,JRS CAP PROPRIO,29.75,0.09,TOTS3,,,TOTS
1627603200000000000,1628035200000000000,1628035200000000000,ON,JRS CAP PROPRIO,36.94,0.09,TOTS3,,,TOTS
1607990400000000000,1608508800000000000,1608508800000000000,ON,JRS CAP PROPRIO,28.1,0.1,TOTS3,,,TOTS
1659312000000000000,1659571200000000000,1659571200000000000,ON,JRS CAP PROPRIO,27.6,0.1,TOTS3,,,TOTS
1513814400000000000,1514332800000000000,1514332800000000000,ON,JRS CAP PROPRIO,30.06,0.106693479,TOTS3,,,TOTS
1387411200000000000,1387756800000000000,1387756800000000000,ON,JRS CAP PROPRIO,36.24,0.112438817,TOTS3,,,TOTS
1418860800000000000,1419206400000000000,1419206400000000000,ON,JRS CAP PROPRIO,34.62,0.120530696,TOTS3,,,TOTS
1640131200000000000,1640649600000000000,1640649600000000000,ON,JRS CAP PROPRIO,28.32,0.13,TOTS3,,,TOTS
1375142400000000000,1375315200000000000,1375315200000000000,ON,JRS CAP PROPRIO,36.75,0.13273141,TOTS3,,,TOTS
1406505600000000000,1406851200000000000,1406851200000000000,ON,JRS CAP PROPRIO,39.8,0.133429542,TOTS3,,,TOTS
1437955200000000000,1438560000000000000,1438560000000000000,ON,JRS CAP PROPRIO,35.04,0.179340618,TOTS3,,,TOTS
1564963200000000000,1565568000000000000,1565568000000000000,ON,JRS CAP PROPRIO,54.9,0.19,TOTS3,,,TOTS
1450396800000000000,1450656000000000000,1450656000000000000,ON,JRS CAP PROPRIO,30.31,0.191627372,TOTS3,,,TOTS
1501459200000000000,1501718400000000000,1501718400000000000,ON,JRS CAP PROPRIO,31.4,0.201416209,TOTS3,,,TOTS
1672012800000000000,1672272000000000000,1672272000000000000,ON,JRS CAP PROPRIO,27.62,0.21,TOTS3,,,TOTS
1701216000000000000,1701648000000000000,1701648000000000000,ON,JRS CAP PROPRIO,34.16,0.21,TOTS3,1703203200000000000,BRTOTSACNOR8,TOTS
1324339200000000000,1324425600000000000,1324425600000000000,ON,JRS CAP PROPRIO,32.52,0.219481,TOTS3,,,TOTS
1576627200000000000,1577059200000000000,1577059200000000000,ON,JRS CAP PROPRIO,67.67,0.23,TOTS3,,,TOTS
1690156800000000000,1690416000000000000,1690416000000000000,ON,JRS CAP PROPRIO,29.22,0.23,TOTS3,,,TOTS
1722470400000000000,1722902400000000000,,,JRS CAP PROPRIO,,0.23,TOTS3,1724630400000000000,BRTOTSACNOR8,TOTS
1481846400000000000,1482278400000000000,1482278400000000000,ON,JRS CAP PROPRIO,23.45,0.248642967,TOTS3,,,TOTS
1355961600000000000,1356048000000000000,1356048000000000000,ON,JRS CAP PROPRIO,40.4,0.248716,TOTS3,,,TOTS
1470009600000000000,1470268800000000000,1470268800000000000,ON,JRS CAP PROPRIO,31.42,0.26703514,TOTS3,,,TOTS
1260403200000000000,1260403200000000000,1260403200000000000,ON,JRS CAP PROPRIO,119.99,0.722255,TOTS3,,,TOTS
1292889600000000000,1292889600000000000,1292889600000000000,ON,JRS CAP PROPRIO,170.82,0.858252,TOTS3,,,TOTS
1332374400000000000,1332374400000000000,1332374400000000000,ON,DIVIDENDO,8.7,0.014607,TPIS3,,,TPIS
1651190400000000000,1651190400000000000,1651190400000000000,ON,DIVIDENDO,1.57,0.0186880553,TPIS3,,,TPIS
1619740800000000000,1619740800000000000,1619740800000000000,ON,DIVIDENDO,4.1,0.04121525637,TPIS3,,,TPIS
1682553600000000000,1682553600000000000,1682553600000000000,ON,DIVIDENDO,0.84,0.04589662696,TPIS3,1702598400000000000,BRTPISACNOR8,TPIS
1281484800000000000,1281484800000000000,1281484800000000000,ON,DIVIDENDO,6.41,0.05019548,TPIS3,,,TPIS
1301270400000000000,1301270400000000000,1301270400000000000,ON,DIVIDENDO,8.88,0.05077,TPIS3,,,TPIS
1444176000000000000,1444176000000000000,1444176000000000000,ON,DIVIDENDO,4.0,0.056818,TPIS3,,,TPIS
1267747200000000000,1267747200000000000,1267747200000000000,ON,DIVIDENDO,6.9,0.057456,TPIS3,,,TPIS
1285027200000000000,1285027200000000000,1285027200000000000,ON,DIVIDENDO,6.4,0.075342,TPIS3,,,TPIS
1317600000000000000,1317600000000000000,1317600000000000000,ON,DIVIDENDO,9.94,0.136986,TPIS3,,,TPIS
1344470400000000000,1344470400000000000,1344470400000000000,ON,DIVIDENDO,9.26,0.14,TPIS3,,,TPIS
1430352000000000000,1430352000000000000,1430352000000000000,ON,DIVIDENDO,4.04,0.17045,TPIS3,,,TPIS
