data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2013-04-30,2013-04-30,2013-04-30 00:00:00.000000000,ON,DIVIDENDO,27.01,0.454975,TGMA3,,,TGMA
2012-04-10,2012-04-10,2012-04-10 00:00:00.000000000,ON,DIVIDENDO,30.09,0.454975,TGMA3,,,TGMA
2019-11-07,2019-11-12,2019-11-12 00:00:00.000000000,ON,DIVIDENDO,30.69,0.519762,TGMA3,2019-11-26 00:00:00.000000000,,TGMA
2024-08-05,2024-08-08,,,DIVIDENDO,,1.12,TGMA3,2024-08-21 00:00:00.000000000,BRTGMAACNOR7,TGMA
2021-04-13,2021-04-13,2021-04-13 00:00:00.000000000,ON,JRS CAP PROPRIO,21.56,0.047549,TGMA3,2021-04-27 00:00:00.000000000,,TGMA
2017-11-06,2017-11-09,2017-11-09 00:00:00.000000000,ON,JRS CAP PROPRIO,18.05,0.057959,TGMA3,2017-11-23 00:00:00.000000000,,TGMA
2018-11-08,2018-11-13,2018-11-13 00:00:00.000000000,ON,JRS CAP PROPRIO,24.4,0.05897,TGMA3,,,TGMA
2021-11-04,2021-11-09,2021-11-09 00:00:00.000000000,ON,JRS CAP PROPRIO,15.79,0.064903,TGMA3,2021-11-19 00:00:00.000000000,,TGMA
2013-11-12,2013-11-12,2013-11-12 00:00:00.000000000,ON,JRS CAP PROPRIO,21.28,0.075829,TGMA3,,,TGMA
2018-08-07,2018-08-10,2018-08-10 00:00:00.000000000,ON,JRS CAP PROPRIO,19.06,0.079964,TGMA3,,,TGMA
2021-08-04,2021-08-09,2021-08-09 00:00:00.000000000,ON,JRS CAP PROPRIO,20.36,0.084007,TGMA3,2021-08-19 00:00:00.000000000,,TGMA
2022-04-13,2022-04-13,2022-04-13 00:00:00.000000000,ON,JRS CAP PROPRIO,14.48,0.084694,TGMA3,2022-04-27 00:00:00.000000000,,TGMA
2020-11-06,2020-11-11,2020-11-11 00:00:00.000000000,ON,JRS CAP PROPRIO,24.93,0.085047,TGMA3,,,TGMA
2013-08-15,2013-08-16,2013-08-16 00:00:00.000000000,ON,JRS CAP PROPRIO,24.5,0.090995,TGMA3,,,TGMA
2022-08-03,2022-08-08,2022-08-08 00:00:00.000000000,ON,JRS CAP PROPRIO,16.61,0.093229,TGMA3,2022-08-18 00:00:00.000000000,,TGMA
2022-11-03,2022-11-08,2022-11-08 00:00:00.000000000,ON,JRS CAP PROPRIO,23.79,0.1,TGMA3,2022-11-21 00:00:00.000000000,,TGMA
2024-08-05,2024-08-08,,,JRS CAP PROPRIO,,0.1,TGMA3,2024-08-21 00:00:00.000000000,BRTGMAACNOR7,TGMA
2012-08-17,2012-08-17,2012-08-17 00:00:00.000000000,ON,JRS CAP PROPRIO,32.5,0.106161,TGMA3,,,TGMA
2019-04-24,2019-04-24,2019-04-24 00:00:00.000000000,ON,JRS CAP PROPRIO,25.42,0.107319,TGMA3,2019-05-07 00:00:00.000000000,,TGMA
2019-08-29,2019-09-04,2019-09-04 00:00:00.000000000,ON,JRS CAP PROPRIO,32.98,0.112105,TGMA3,,,TGMA
2010-11-04,2010-11-04,2010-11-04 00:00:00.000000000,ON,JRS CAP PROPRIO,22.7,0.113744,TGMA3,,,TGMA
2011-08-11,2011-08-11,2011-08-11 00:00:00.000000000,ON,JRS CAP PROPRIO,19.65,0.121327,TGMA3,,,TGMA
2011-11-08,2011-11-08,2011-11-08 00:00:00.000000000,ON,JRS CAP PROPRIO,22.94,0.121327,TGMA3,,,TGMA
2010-08-04,2010-08-04,2010-08-04 00:00:00.000000000,ON,JRS CAP PROPRIO,14.85,0.136492,TGMA3,,,TGMA
2012-11-08,2012-11-08,2012-11-08 00:00:00.000000000,ON,JRS CAP PROPRIO,34.35,0.136492,TGMA3,,,TGMA
2023-08-03,2023-08-08,2023-08-08 00:00:00.000000000,ON,JRS CAP PROPRIO,25.15,0.14,TGMA3,2023-08-17 00:00:00.000000000,,TGMA
2023-04-12,2023-04-12,2023-04-12 00:00:00.000000000,ON,JRS CAP PROPRIO,19.1,0.15,TGMA3,2023-04-24 00:00:00.000000000,,TGMA
2019-11-07,2019-11-12,2019-11-12 00:00:00.000000000,ON,JRS CAP PROPRIO,30.69,0.173254,TGMA3,2019-11-26 00:00:00.000000000,,TGMA
2018-04-20,2018-04-20,2018-04-20 00:00:00.000000000,ON,JRS CAP PROPRIO,23.4,0.174264,TGMA3,2018-05-04 00:00:00.000000000,,TGMA
2017-11-01,2017-11-07,2017-11-07 00:00:00.000000000,UNT,DIVIDENDO,12.77,0.011232,TIET11,,,TIET
2021-02-24,2021-03-01,2021-03-01 00:00:00.000000000,UNT,DIVIDENDO,15.65,0.019897,TIET11,,,TIET
2017-04-20,2017-04-20,2017-04-20 00:00:00.000000000,UNT,DIVIDENDO,13.72,0.08775,TIET11,,,TIET
2019-08-05,2019-08-08,2019-08-08 00:00:00.000000000,UNT,DIVIDENDO,12.51,0.089476,TIET11,,,TIET
2018-11-05,2018-11-08,2018-11-08 00:00:00.000000000,UNT,DIVIDENDO,10.5,0.100103,TIET11,,,TIET
2018-04-24,2018-04-27,2018-04-27 00:00:00.000000000,UNT,DIVIDENDO,11.41,0.121169,TIET11,,,TIET
2019-05-06,2019-05-09,2019-05-09 00:00:00.000000000,UNT,DIVIDENDO,11.0,0.161375,TIET11,,,TIET
2020-11-05,2020-11-10,2020-11-10 00:00:00.000000000,UNT,DIVIDENDO,15.78,0.16321,TIET11,,,TIET
2018-05-07,2018-05-10,2018-05-10 00:00:00.000000000,UNT,DIVIDENDO,10.71,0.174848,TIET11,,,TIET
2019-04-25,2019-04-25,2019-04-25 00:00:00.000000000,UNT,DIVIDENDO,10.99,0.199799,TIET11,,,TIET
2020-05-06,2020-05-11,2020-05-11 00:00:00.000000000,UNT,DIVIDENDO,14.62,0.223524,TIET11,,,TIET
2016-05-06,2016-05-06,2016-05-06 00:00:00.000000000,UNT,DIVIDENDO,14.34,0.234443,TIET11,,,TIET
2020-07-31,2020-07-31,2020-07-31 00:00:00.000000000,UNT,DIVIDENDO,15.16,0.24424,TIET11,,,TIET
2016-11-03,2016-11-08,2016-11-08 00:00:00.000000000,UNT,DIVIDENDO,16.33,0.24769,TIET11,,,TIET
2017-08-07,2017-08-10,2017-08-10 00:00:00.000000000,UNT,DIVIDENDO,14.06,0.260267,TIET11,,,TIET
